frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
136,3.009893337,0.460020095,0.967658579,-1.654093027,0.511958063,0.958874047,-1.661176443,0.419920441,1.362194702,-1.472381592,0.334908447,1.522097534,-1.370950439,4.481539249,0.434707062,1.496445557,-1.506766602,3.875976324,0.398990387,1.574961304,-1.402108521,3.454551458,0.335192444,1.36086499,-1.496964355,8.942005157,0.437429535,1.302388184,-1.513262695,29.87028885,0.50656189,1.349390625,-1.443314575,4.051755905,0.228350128,1.358248047,-1.260477173,4,0.199110519,1.278922607,-1.332353394,4,0.260923767,1.113625244,-1.349021362,6.861226559,0.307835876,1.022040771,-1.507845581,4,0,0,0,-1,0,0,0,-1,0.47172937,0.91461676,-1.573502686,46.76668549,0,0,0,-1,0.388743195,0.981658203,-1.607156738,5.1953578,0.422740326,1.01041925,-1.598433472,4,0.435861908,0.965510742,-1.539787476,48.71567154,0.466321167,0.945693604,-1.599798584,4,0.454239563,1.399938354,-1.135273926,6.626702785,0.552750122,1.324467896,-1.108466187,4,0.533202515,1.116845337,-1.107557861,6.977401733,0.560091614,1.089759399,-1.198527466,4,0.536494446,1.061225342,-1.424675171,14.22972488,0.548532959,1.135908936,-1.460603271,4,0.546114685,1.120004517,-1.433996094,4.873651505,0.560305603,1.164850952,-1.439752808,4,0.547727966,1.057827515,-1.324939209,6.23914814,0.563802734,1.109472778,-1.307724731,4,0.520432007,1.149132324,-1.326882324,6.823154449,0.535409485,1.16370813,-1.37240979,4,0.410499786,1.041913086,-1.161771729,16.37839699,0.443584045,1.211769287,-1.245240967,4,0.239576248,1.249565063,-1.230516235,82.61423492,0.235985428,1.141845703,-0.983346619,4,0.321979004,0.955499512,-0.878933594,5.613259315,0.191427902,0.969555786,-0.933378174,4,0.227385544,0.97776239,-1.174768799,4.610441685,0.210819244,0.548359802,-1.250177246,4,0.196798584,0.339495636,-1.236963257,3.909508705,0.170413925,0.140998611,-1.208985107,4,0,0,0,-1,0.125598038,0.065853729,-1.087011108,4,0.17144458,0.067203873,-1.265304443,3.478505611,0.428857544,0.950953247,-1.088736206,4,0.437354919,0.526385254,-1.179379028,6.546998978,0.4187052,0.303381256,-1.166135864,4,0.3896698,0.123386742,-1.155218628,10.47372532,0.391792206,0.054843025,-1.226741089,4,0.385120209,0.092289902,-1.010024353,10.69672012,0.438601929,0.009074333,-1.159013672,4
137,3.043234852,0.446383446,0.960938036,-1.654201746,0.496552736,0.943778634,-1.660670161,0.41456308,1.353610229,-1.475762207,0.333587891,1.515299438,-1.373992554,4.158055782,0.431025757,1.48772168,-1.511265869,3.881474018,0.397984406,1.56772168,-1.407359863,3.863178968,0.331563477,1.352031494,-1.496610474,11.22760391,0.43248114,1.292855591,-1.515650146,56.07699585,0.503889771,1.340970093,-1.447755249,3.829981089,0.228488083,1.354489746,-1.259950073,3.819626808,0.197616455,1.273803223,-1.329521973,4,0.258259735,1.108843018,-1.34519519,5.237176418,0.299123291,1.01165979,-1.50205249,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.492674225,0.937257141,-1.660322754,4,0.37816922,0.96879248,-1.603738037,5.191472054,0.411950165,0.99776593,-1.595054077,4,0.426226349,0.951283386,-1.537235596,54.83559036,0.445698334,0.893916687,-1.573515869,4,0.45583136,1.396398682,-1.138515991,5.275791645,0.554547485,1.320991821,-1.112400635,4,0.535092468,1.11430603,-1.107901733,6.97491312,0.560189331,1.085790771,-1.19923877,4,0.53302533,1.055478271,-1.425613159,5.702431202,0.544521179,1.124048828,-1.456452026,4,0.543040161,1.113307251,-1.433811646,4.877924919,0.556609619,1.158041992,-1.440191772,4,0.546349915,1.052606689,-1.324792603,10.8850193,0.562260254,1.104171997,-1.308626709,4,0.519018555,1.143857788,-1.327679443,4.091952801,0.533575012,1.157705444,-1.374289429,4,0.410827209,1.039321167,-1.158016602,16.42387772,0.444056915,1.207546387,-1.246565796,4,0.241641006,1.248142212,-1.229675171,82.80683136,0.238163132,1.141192749,-0.98000592,4,0.324056366,0.954995056,-0.874309692,3.73905015,0.193233063,0.968638672,-0.92811084,4,0.227823853,0.97691571,-1.169171387,6.397718906,0.212220596,0.548814392,-1.247498413,4,0.197960342,0.339890472,-1.235494995,3.774771452,0.171163086,0.141121704,-1.208385498,4,0,0,0,-1,0.125816879,0.065783852,-1.086898438,4,0.171757736,0.067584267,-1.265236572,3.478298664,0.429725769,0.950576416,-1.084706055,4,0.438092896,0.526591003,-1.177748169,5.932999611,0.419368958,0.303895752,-1.165432007,4,0.389897003,0.123247505,-1.1547146,11.98291111,0.391551819,0.055355572,-1.22682666,4,0.385254486,0.092300453,-1.009871155,7.165370464,0.438749969,0.009328818,-1.158833984,4
138,3.065555488,0.43554455,0.956455648,-1.654798985,0.487129062,0.931650102,-1.65970993,0.410654816,1.348194214,-1.478217285,0.332747742,1.511396362,-1.375669312,4.155303478,0.428754974,1.481901855,-1.514008667,5.450315952,0.396987274,1.563164795,-1.410432251,3.862626314,0.328482819,1.347239502,-1.496637573,11.21953583,-1.249968262,-0.068986633,-1.490003662,-1,0.501317047,1.335756836,-1.450142456,3.511945486,0.228277924,1.351608643,-1.259345825,4,0.196244797,1.270712646,-1.327688843,4.875409603,0.256187378,1.105779419,-1.3434021,4,0.293667786,1.005822205,-1.498657837,15.56642723,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.483492523,0.927723694,-1.659140381,37.25803757,0.368829773,0.956903687,-1.597617798,4,0.402924438,0.987940796,-1.593895386,6.359321594,0.418753693,0.944109497,-1.538396973,4,0.439350525,0.886722595,-1.572984741,45.58926392,0.456681335,1.393511108,-1.141313965,4,0.555586853,1.31820874,-1.11457373,3.732446671,0.536293701,1.111676147,-1.108244507,4,0.560216553,1.082784302,-1.200424438,4.086077213,0.530662598,1.050008911,-1.426002441,4,0,0,0,-1491.222046,0.540565979,1.107970337,-1.434015991,4,0.555162476,1.154715942,-1.442346191,54.3962822,0.544175415,1.047423584,-1.325560547,4,0.560705139,1.100226807,-1.310193115,4.617227554,0.517689514,1.13927124,-1.328803589,4,0.531854614,1.15356958,-1.375340454,3.910881281,0.411005554,1.037212402,-1.155246704,4,0.443713806,1.204231201,-1.246672119,5.366143227,0.242774384,1.246832764,-1.229452393,4,0.239663757,1.1409646,-0.977833191,4.284895897,0.326018066,0.954080383,-0.8712677,4,0.194667374,0.968069763,-0.924661316,3.878001928,0.228188293,0.976184326,-1.165011719,4,0.212965073,0.548998901,-1.245356079,4.730667114,0.198493362,0.339711151,-1.233754883,4,0.171591354,0.141586609,-1.208276978,13.75598526,0,0,0,-1,0.125981789,0.065716698,-1.086750854,3.87680316,0.172016388,0.067510292,-1.265021729,4,0.430462891,0.949723206,-1.082671021,4.849822998,0.439160522,0.526271851,-1.176816406,4,0.419551941,0.303772919,-1.164503662,5.483902931,0.390183655,0.123330132,-1.154646606,4,0.391614227,0.055523251,-1.226929199,3.12100625,0.385255554,0.091821609,-1.010345886,4,0.43876944,0.009272778,-1.158795166,12.2846489
139,3.087738884,0.424482465,0.952234387,-1.655184269,0.47843644,0.922793508,-1.659126997,0.408343536,1.341804199,-1.479917236,0.331219238,1.506921265,-1.37742334,4.152160645,0.425931,1.476597534,-1.516317749,4.164887428,0.39529834,1.557908325,-1.414183594,3.852245092,0.325470276,1.342212036,-1.49632605,11.21128178,0.418573669,1.271950562,-1.523032227,47.52281952,0.498829895,1.330592896,-1.452652954,6.456199169,0.227947495,1.348985474,-1.258617188,3.803739071,0.194563553,1.266911011,-1.325260376,4,0.254037323,1.103146118,-1.341326416,6.070660114,0.286894531,0.998650574,-1.494058838,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.472878906,0.918808167,-1.660311646,4,0.359979767,0.950672363,-1.595516602,5.182153702,0.390483307,0.978193359,-1.591321045,4,0.411035004,0.935759338,-1.53740979,5.901307106,0.431533173,0.878880676,-1.5715448,4,0.456857727,1.391668823,-1.14332373,6.764671803,0.556229248,1.316763428,-1.118472778,4,0.537249512,1.110167114,-1.109229126,6.972700119,0.559699219,1.079727783,-1.201943359,4,0.528137512,1.045628784,-1.426456787,14.34193325,0.537263184,1.105365601,-1.452008911,4,0.536456177,1.102502563,-1.436116211,3.841579199,0.551387207,1.147271606,-1.442175537,4,0.542521851,1.043853027,-1.326333862,7.249259472,0.559001099,1.096207397,-1.311861938,4,0.51618396,1.135759155,-1.33013916,5.934643745,0.529229675,1.148354126,-1.37696228,4,0.411322845,1.035529297,-1.153151733,16.48445892,0.443565186,1.201288208,-1.247687622,4,0.243861191,1.246400513,-1.227775391,83.08029938,0.241566559,1.140318726,-0.974954407,4,0.327730377,0.953667847,-0.868774231,6.83065939,0.196541534,0.967421204,-0.920437439,4,0.228569717,0.975272461,-1.161530151,3.53460145,0.21387912,0.549055359,-1.24279248,4,0.199138046,0.339937408,-1.233210083,3.706172705,0.171835327,0.141339279,-1.20785498,4,0,0,0,-1,0.12612925,0.065578766,-1.086584717,4,0.172113464,0.067711411,-1.265022217,3.478160381,0.431157196,0.949398132,-1.079986572,4,0.43993927,0.526479187,-1.175837036,7.379733562,0.420849976,0.303894592,-1.165027954,4,0.390246735,0.12313015,-1.154391968,11.98350048,0.392177032,0.055069252,-1.22662915,4,0.385662292,0.092140305,-1.009621277,20.38315773,0.438976196,0.009180603,-1.15863855,4
140,3.109861578,0.41332227,0.948464513,-1.655589342,0.468294948,0.915466964,-1.661461353,0.407867462,1.337403931,-1.48144519,0.330577545,1.502881836,-1.379327637,5.433727264,0.422142975,1.470307739,-1.518797974,4.167501926,0.393816223,1.553956177,-1.416843506,3.704357624,0.32151709,1.336754272,-1.495983032,5.95848465,0.414316589,1.266667236,-1.523540283,47.61240768,0.494852173,1.324463989,-1.455101685,6.456682205,0.227094986,1.345775146,-1.257341064,4,0.193278305,1.263990967,-1.323249146,4.873610497,0.251906723,1.099963745,-1.339661987,4,0.283774506,0.991194641,-1.488901367,9.543614388,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.462037018,0.912518372,-1.663428833,6.695501328,0.348395386,0.94360791,-1.592354858,4,0.381650848,0.972160645,-1.590357788,4.232119083,0.401829102,0.927453552,-1.538454224,4,0.42102417,0.871883911,-1.573759033,8.764431953,0.457524078,1.388979858,-1.145739746,4,0.556770203,1.314487305,-1.121206299,3.72075963,0.537593811,1.106444702,-1.11089209,4,0.559304504,1.076609741,-1.203682251,3.655993938,0.525215515,1.041278442,-1.428288818,4,0,0,0,-1501.322021,0.532930969,1.096803101,-1.437487793,4,0.549320618,1.143025146,-1.444018555,16.93409157,0.540058289,1.038742188,-1.327405396,4,0.557431824,1.092381958,-1.313423462,4.474423409,0.514509521,1.131170166,-1.332139648,4,0.527230469,1.144249512,-1.378296997,3.907433271,0.411928711,1.03357019,-1.150334961,4,0.444053497,1.199098267,-1.249044922,26.99189949,0.244904785,1.246215698,-1.225460693,4,0.243184586,1.139885498,-0.972718384,4.282339096,0.330072662,0.953164734,-0.865898438,4,0.198252594,0.966795959,-0.91693103,3.898396492,0.229204498,0.974372803,-1.15742749,4,0.214493347,0.549326111,-1.241002808,3.786868095,0,0,0,-1,0.17214502,0.141354462,-1.207731689,13.75723648,0,0,0,-1,0.126306107,0.065401398,-1.086449463,3.876754045,0.172284286,0.067553146,-1.26492981,4,0.432060822,0.948886414,-1.07818689,3.886436224,0.441748718,0.526701294,-1.175525391,4,0.421533783,0.303529816,-1.164341187,4,0.390649841,0.123496849,-1.154588867,12.16458702,0.39245874,0.055022579,-1.226700439,4,0.385819397,0.092184212,-1.009100342,20.38055229,0.438918213,0.008742746,-1.158850464,4
141,3.132063155,0.401847988,0.944784164,-1.65600729,0.455271453,0.909559786,-1.665864587,0.404430817,1.333358032,-1.48188562,0.328397339,1.499983154,-1.380104614,4.510422707,0.418787292,1.465560913,-1.521169434,4.169742107,0.391695007,1.550116821,-1.419350342,3.815797091,0.317924561,1.332547241,-1.495379639,5.951442242,0.410468231,1.262331055,-1.523856201,47.6950264,0.491600769,1.320021851,-1.457182007,4.318466663,0.226315384,1.343493652,-1.256289429,4,0.191731888,1.261140503,-1.321094727,4,0.250443466,1.097885864,-1.338030273,6.748225689,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.449366241,0.907582947,-1.667790527,4,0.339902344,0.939496155,-1.590315796,5.607501984,0.371533936,0.967336365,-1.58974585,4,0.394216705,0.923702881,-1.540879761,4.654836655,0.409066833,0.86797699,-1.57761377,4,0.457078308,1.387612793,-1.147606445,6.398818493,0.557138794,1.312943481,-1.124021362,4,0.536891541,1.104533936,-1.109215454,30.617136,0.558610168,1.074166748,-1.205350586,4,0.521047546,1.037113892,-1.428484253,12.49587727,0,0,0,-1,0.530361206,1.093327393,-1.438611084,4.902040005,0.546743225,1.138085571,-1.445052612,4,0.538260071,1.036142456,-1.328496338,7.268967152,0.555557739,1.089173218,-1.315401611,4,0.513174683,1.128351563,-1.333052246,6.252616405,0.523819824,1.140615356,-1.379548706,4,0.411825836,1.03247644,-1.14960437,16.50865364,0.441867462,1.195734375,-1.247909668,4,0.245455765,1.24533313,-1.22515979,83.33488464,0.24482103,1.139641968,-0.970626892,4,0.331914642,0.952940796,-0.864319031,6.754276276,0.200250198,0.966274597,-0.913392395,4,0.22909285,0.97381189,-1.154816162,3.533609629,0.215238998,0.549381165,-1.239551514,4,0,0,0,-1,0.172326843,0.141301331,-1.207422607,4,0,0,0,-1,0.126433937,0.065405952,-1.086202515,4,0.172374435,0.067654236,-1.264731934,3.478149176,0.432634583,0.948562927,-1.076673706,4,0.442452789,0.526938049,-1.174799927,26.23031235,0.422324036,0.3036185,-1.164125,4,0.390853821,0.123557648,-1.154916626,10.37405205,0.392654205,0.055598854,-1.226617432,4,0.38591037,0.091864243,-1.009076233,22.25211525,0.439171509,0.008660691,-1.158499634,4
142,3.165490299,0.386638284,0.940244675,-1.656293154,0.429750502,0.904667854,-1.670657635,0.397474518,1.326475098,-1.482603638,0.325445679,1.495368164,-1.38161145,4.735284805,0.412484558,1.458965698,-1.524106812,4.363166332,0.387958466,1.54474646,-1.422768066,3.701163054,0.311696991,1.326579224,-1.49422644,5.939575672,0.398382721,1.254752441,-1.518860596,63.8783493,0.485881805,1.313974121,-1.460268921,4.498382092,0.224651062,1.340180542,-1.254362061,4,0.188685394,1.25696582,-1.317437866,4.491110325,0.246591965,1.092702026,-1.331192627,4,0.261769287,0.980036621,-1.477791016,4.448235989,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.424772064,0.903170349,-1.671539063,7.083432198,0.321227844,0.932115417,-1.587053101,4,0.353673706,0.962149658,-1.589938354,4.44476366,0.37567038,0.918062988,-1.546518921,4,0.3895065,0.863518799,-1.583622559,7.643565655,0.456592896,1.384755981,-1.151307007,4,0.557642029,1.310703613,-1.128540405,3.719830275,0.540409973,1.103235107,-1.113942383,4,0.557975403,1.071165283,-1.208633667,3.995942831,0.515794556,1.030237061,-1.430081909,4,0.521580261,1.080085449,-1.446541626,15.91752529,0.524917908,1.087465332,-1.440703003,4,0.541665344,1.132317871,-1.447635376,48.49438095,0.533782349,1.030582153,-1.331229858,4,0.551977356,1.084856689,-1.319052856,4.616273403,0.509490387,1.12299707,-1.335805664,4,0.5194104,1.136011841,-1.382385376,3.683669567,0.412395172,1.029972412,-1.146654175,4,0.440875092,1.192878052,-1.248883911,5.286720276,0.246800674,1.24402002,-1.223018555,4,0.247707504,1.139206665,-0.967185913,4.279672146,0.336763397,0.952583984,-0.860528625,4,0.203961182,0.965559204,-0.908115051,3.74263835,0.229559464,0.972616516,-1.148906006,4,0,0,0,-1,0.200924744,0.337142029,-1.227144653,4,0.172947189,0.142071396,-1.207362671,10.05110455,0,0,0,-1,0.126615501,0.065262321,-1.086076782,3.876653433,0.172538742,0.068074883,-1.264599365,4,0.434273987,0.948049194,-1.074922363,4.668684959,0.442605438,0.52634082,-1.173546875,4,0.423122192,0.30376944,-1.163399292,4.156643391,0.391193665,0.123244629,-1.154453857,4,0.393335968,0.056613419,-1.226244141,3.310083628,0.386434265,0.091982697,-1.008570801,4,0.439604553,0.008693995,-1.158268188,12.28374481
143,3.187739969,0.374948114,0.937019527,-1.656333447,0.416846037,0.902340949,-1.673286557,0.392556549,1.322712891,-1.483001587,0.32311969,1.491926636,-1.382129028,4.733287811,0.408181488,1.455388916,-1.525760132,4.665466309,0.384786743,1.541255859,-1.424775146,3.61854744,0.307341248,1.323503296,-1.493633423,5.931572437,0.39090564,1.250243286,-1.518158569,64.29471588,0.48174057,1.310396973,-1.462455688,7.670256138,0.223571991,1.338066772,-1.252401123,3.996905804,0.186030624,1.254784668,-1.314080811,4,0.243846664,1.091165161,-1.328557739,9.586114883,0.253416229,0.97722406,-1.473754395,4,0,0,0,-1,0,0,0,-1,0.393967163,0.864874878,-1.577117798,16.13044548,0.408203156,0.901421814,-1.67467627,4,0.311617371,0.929366394,-1.58410083,9.098412514,0.341582703,0.960225586,-1.590105103,4,0.365517853,0.917153625,-1.549001587,5.485675335,0.375341949,0.862418762,-1.587195313,4,0.456495026,1.383491211,-1.153053223,6.196296692,0.557706726,1.309172974,-1.132111206,4,0.541191833,1.1023396,-1.116319824,33.86869812,0.556906738,1.069361206,-1.211441162,4,0.511823029,1.028811523,-1.431783325,21.66441536,0,0,0,-1,0.521072083,1.08602124,-1.442010254,4.147271156,0.536929382,1.12873999,-1.4488125,4,0.530890015,1.028805054,-1.33307251,6.822593212,0.548646851,1.082517822,-1.322067993,4,0.506733337,1.120727051,-1.337044434,3.987723589,0.515504028,1.133391235,-1.384382813,4,0.412797028,1.028951416,-1.146704956,16.55346107,0.439797394,1.191374878,-1.250221558,4,0.275776031,1.332619873,-1.102740112,4.549566746,0.250003342,1.138654541,-0.964595642,4,0.339668854,0.952117737,-0.858736511,4.510048389,0.206890945,0.96483783,-0.90422998,4,0.230185669,0.971406311,-1.146212524,5.165663719,0.213930313,0.551061584,-1.23393335,4,0.200808075,0.337281433,-1.226275513,4.472026348,0.1726073,0.142194229,-1.206913086,4,0,0,0,-1,0.126791107,0.065140572,-1.085843994,4,0.172415451,0.068272041,-1.264521729,3.477921486,0.435250671,0.947676575,-1.073756836,4,0.443806366,0.526561462,-1.173407715,16.01149368,0.424004852,0.303676453,-1.163234985,4,0.392659149,0.12480957,-1.154953369,23.68382072,0.394053406,0.057031654,-1.225914185,4,0.38668573,0.091813911,-1.00856958,9.117819786,0.440055237,0.008546793,-1.158072144,4
144,3.209900199,0.363192439,0.933885932,-1.656327248,0.402377188,0.901145756,-1.675668597,0.387622345,1.319128784,-1.482403687,0.319842285,1.489734253,-1.382516235,4.730988979,0.402743835,1.451772461,-1.527534546,4.675009727,0.382030548,1.538434448,-1.426243164,3.618439674,0.301995667,1.320322998,-1.492678467,5.922090054,-1.271845215,-0.049730835,-1.501572021,-1,0.475993256,1.306403564,-1.465178711,6.770183086,0.22232338,1.336046997,-1.249726074,4,0.184010391,1.253606201,-1.311139282,4,0.238932327,1.089256836,-1.327758911,5.202495098,0.245777298,0.97547937,-1.470252563,4,0,0,0,-1,0,0,0,-1,0.383616058,0.864962036,-1.579507935,16.21215248,0.393381592,0.900089966,-1.676337158,4,0.299483215,0.929859924,-1.582401001,7.564096928,0.328665039,0.960394531,-1.588182373,4,0.354707642,0.917006897,-1.55128894,5.444759369,0.362537506,0.863065796,-1.590372681,4,0.456141937,1.382122314,-1.154903076,5.10657835,0.557623352,1.307934204,-1.135300781,4,0.542261597,1.101004272,-1.118966919,33.84103012,0.555576599,1.0681604,-1.213762573,4,0.507460052,1.027407471,-1.433466919,21.20605278,0.51687085,1.085218384,-1.458045288,4,0.517454773,1.085271362,-1.44321521,4.455186367,0.532283691,1.126900391,-1.450027466,4,0.527452332,1.026999512,-1.3348927,6.831896305,0.545091431,1.081056396,-1.324727905,4,0.50339267,1.118771973,-1.338267944,3.987334251,0.511819519,1.132093506,-1.386439209,4,0.413340637,1.027843018,-1.146842773,16.55918503,0.438356476,1.189311768,-1.250591919,4,0.276332153,1.331515503,-1.101347168,4.548137188,0.251922745,1.138311523,-0.962349609,4,0.342625305,0.951624023,-0.857103455,8.988674164,0.209413773,0.964124634,-0.90098584,4,0.230459045,0.971449341,-1.142265259,6.070392132,0.214637589,0.551053894,-1.232016602,4,0.201141449,0.337290863,-1.225697388,4.47222805,0.173012207,0.14218457,-1.207171143,4,0,0,0,-1,0.126780449,0.065010818,-1.085593018,4,0.172328751,0.06844664,-1.264617798,3.477907658,0.436046814,0.947157959,-1.07332251,4,0.445126801,0.526362,-1.173433105,26.2055912,0.425239532,0.303435913,-1.163494507,4,0.392810638,0.124263931,-1.154681152,10.4700613,0.394526398,0.057198059,-1.225932495,4,0.386890137,0.091768547,-1.008316284,19.04735374,0.440256897,0.008288399,-1.158080566,4
145,3.243333794,0.351368159,0.930873036,-1.655987978,0.379539609,0.900449395,-1.67595613,0.379948212,1.315890625,-1.482606201,0.315013367,1.487003784,-1.382199097,4.044130325,0.394338287,1.447835083,-1.528595093,5.693236828,0.377057587,1.534779541,-1.427929199,3.662796974,0.294300995,1.316969116,-1.490984009,5.908607483,-1.27820166,-0.042654057,-1.499691162,-1,0.467607849,1.301661499,-1.468459839,7.711856842,0.220010406,1.33470874,-1.245772217,4,0.180163239,1.251651611,-1.304971313,7.048971176,0.23247377,1.086595703,-1.322030884,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,0.363611572,0.865667725,-1.579212402,4,0.372504456,0.898999268,-1.675216309,11.87330341,0.280133087,0.927581787,-1.576573608,4,0.310444305,0.960803101,-1.585857178,4.366150379,0.334977112,0.916607544,-1.551778442,4,0.340844238,0.865495972,-1.592986328,49.03367996,0.455778229,1.379964355,-1.15749939,5.107262611,0.55761438,1.305724854,-1.140145996,4,0.543302002,1.099496338,-1.122658447,27.83262825,0.553257141,1.066182861,-1.217470215,4,0.500012482,1.025979126,-1.436384766,21.27228546,0.508898956,1.082089966,-1.459206665,4,0.505858246,1.08114563,-1.445704224,4.461633205,0.523938354,1.125369019,-1.452968994,4,0.521801697,1.024739746,-1.338227905,6.846138954,0.539409302,1.079070557,-1.328843628,4,0.507758331,1.125958618,-1.338887207,6.142850399,0.505585175,1.129729736,-1.389220703,4,0.413994751,1.026360352,-1.146666748,16.57001114,0,0,0,-1,0.277672913,1.330396362,-1.099019897,4.546318531,0.256118439,1.137069336,-0.959015991,4,0.347802948,0.950574707,-0.855308105,6.731805325,0.214133179,0.963098999,-0.89650415,4,0.23113475,0.970633057,-1.137720215,5.948945999,0.214846405,0.550945129,-1.229717529,4,0.201634506,0.337492188,-1.224606812,3.766147137,0.173212982,0.142643555,-1.207159058,4,0,0,0,-1,0.127110344,0.065083191,-1.085582031,4,0.172403595,0.068419174,-1.264601685,3.477873802,0.436367615,0.945078369,-1.073550781,4,0.447029114,0.526158447,-1.174454224,25.14312363,0.42620282,0.303010223,-1.163486938,4,0.393313873,0.123929054,-1.154452759,7.27401638,0.394719727,0.057226616,-1.225861328,4,0.387297699,0.091505363,-1.008288757,7.728210449,0.440357513,0.00822701,-1.158115601,4
